"","SESSION_ID","FINAL_CALCULATION_FLAG","TDATE","PNAME","PCODE","TCODE","REGION_CODE","P_NC_UNREG_AVG"
"24937",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR197","73",407637.95
"24938",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR198","46",401669.95
"24939",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR200","49",401905.1
"24940",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR201","63",260175
"24941",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR202","63",390673.38
"24942",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR203","17",367153.54
"24943",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR204","75",340010.95
"24944",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR205","58",454979.94
"24945",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR206","58",447910.28
"24946",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR207","37",592902.59
"24947",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR208","88",438948.6
"24948",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR209","54",373459.6
"24949",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR210","33",407258.71
"24950",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR211","22",394726.04
"24951",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR212","33",418020.78
"24952",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR213","24",397763.45
"24953",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR214","15",222598.02
"24954",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR217","86",272714.03
"24955",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR218","03",444379.71
"24956",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR220","29",415242.27
"24957",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR222","29",402028.1
"24958",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR223","70",209833.75
"24959",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR224","89",393460.82
"24960",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR225","73",410450.91
"24961",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR226","29",387760.77
"24962",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR227","70",280674.22
"24963",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR228","76200",657518.18
"24964",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR229","15",339528.98
"24965",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR230","76200",657526.4
"24966",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR231","12",455390.83
"24967",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR232","69",520142.77
"24968",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR233","58",464098
"24969",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR234","33",330278.93
"24970",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR235","58",322975.23
"24971",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR236","03",450918.01
"24972",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR238","54",376497.13
"24973",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR239","46",396985.88
"24974",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR240","12",458889.19
"24975",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR247","34",329772.51
"24976",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR250","57",258795.54
"24977",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR251","58",465304.28
"24978",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR252","80",400343.02
"24979",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR253","46",434019.3
"24980",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR254","12",470139.19
"24981",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR255","12",466726.45
"24982",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR256","41",493771.86
"24983",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR257","41",424197.34
"24984",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR258","38",414395.83
"24985",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR259","57",429707.66
"24986",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR262","28",281306
"24987",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR264","19",355438.35
"24988",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR266","46",390111.67
"24989",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR267","76200",654516.58
"24990",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR272","04",493842.9
"24991",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR274","75",366777.28
"24992",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR275","70",416026.01
"24993",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR276","17",265061.09
"24994",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR279","25",480105.82
"24995",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR281","78",421071.34
"24996",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR283","49",458739.28
"24997",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR285","58",441860.08
"24998",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR288","29",209753.82
"24999",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR289","29",412919.69
"25000",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR290","29",391712.94
"25001",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR291","29",264444.54
"25002",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR292","33",387041.64
"25003",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR293","58",314535.95
"25004",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR294","18",483225.86
"25005",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR299","29",395829.81
"25006",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR302","28",362562.26
"25007",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR305","18",383018.36
"25008",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR306","92",435666.23
"25009",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR307","92",414844.56
"25010",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR308","92",432145.62
"25011",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR309","38",475377.81
"25012",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR312","28",362546.43
"25013",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR313","19",NA
"25014",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR315","19",421094.2
"25015",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR316","19",429660.97
"25016",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR319","37",585221.77
"25017",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR320","66",363676.4
"25018",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR321","52",437537.57
"25019",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR322","53",390505.05
"25020",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR323","71",288042.48
"25021",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR324","46",352461.5
"25022",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR325","46",375126.53
"25023",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR329","58",430692.02
"25024",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR334","53",379161.52
"25025",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR335","22",389971.17
"25026",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR336","22",289050.71
"25027",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR337","86",406112.68
"25028",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR341","61",411527.47
"25029",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR342","61",0
"25030",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR343","66",439432.26
"25031",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR346","04",495514.42
"25032",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR349","38",360857.82
"25033",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR350","41",525697.05
"25034",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR357","46",396408.99
"25035",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR358","04",481597.49
"25036",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR360","04",485793.02
"25037",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR361","94",395462.8
"25038",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR364","24",401055.12
"25039",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR366","20",213007.67
"25040",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR370","75",435996.51
"25041",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR371","46",417661.68
"25042",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR374","28",382836.61
"25043",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR378","65",383755.26
"25044",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR380","65",409395.64
"25045",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR381","66",280765.11
"25046",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR385","80",140798.16
"25047",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR388","17",157282.55
"25048",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR389","78",412192.33
"25049",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR392","76200",651434.2
"25050",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR393","34",410590.9
"25051",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR394","61",370889.91
"25052",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR395","46",421604.6
"25053",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR402","76200",658830.68
"25054",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR405","49",465122.69
"25055",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR406","66",433774.62
"25056",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR407","25",489131.56
"25057",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR420","19",450876.55
"25058",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR421","66",433009.95
"25059",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR422","66",408912.98
"25060",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR434","25",497447.55
"25061",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR435","41",NA
"25062",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR436","41",432131.97
"25063",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR440","86",458516.81
"25064",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR452","65",390212.71
"25065",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR453","65",375557.7
"25066",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR456","04",475954.4
"25067",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR457","78",261541.83
"25068",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR459","04",490001.91
"25069",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR460","65",237218.97
"25070",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR463","65",411640.19
"25071",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR466","46",403097.29
"25072",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR467","53",406628.81
"25073",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR468","76200",665435.92
"25074",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR469","76200",651896.37
"25075",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR471","76200",657155.61
"25076",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR475","57",392246.43
"25077",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR476","58",466926.59
"25078",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR480","76200",655335.03
"25079",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR481","04",493116.08
"25080",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR482","04",491982.28
"25081",4170,1,"2016-01-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR483","25",489874.76
"25082",4170,1,"2016-01-01 00:00:00.0","МУП ""Объединение Истринские электросети""","ISTRSETI","POISTRS1","46",413617.59
"25083",4170,1,"2016-01-01 00:00:00.0","МУП ""Объединение Истринские электросети""","ISTRSETI","POISTRS2","46",412960.78
"25084",4170,1,"2016-01-01 00:00:00.0","АО ""Петербургская сбытовая компания""","LENENERG","POMSKENE","52",479395.14
"25085",4170,1,"2016-01-01 00:00:00.0","АО ""Петербургская сбытовая компания""","LENENERG","POMSKEZN","52",476544.31
"25086",4170,1,"2016-01-01 00:00:00.0","ООО ""ИНТЕР РАО - Орловский энергосбыт""","IRAORLSB","PORELENE","54",437721.23
"25087",4170,1,"2016-01-01 00:00:00.0","ОАО ""ЭнергосбыТ Плюс""","ORENBENE","PORENBEN","53",405614.35
"25088",4170,1,"2016-01-01 00:00:00.0","ЗАО ""Оренбургсельэнергосбыт""","ORSELSBT","PORENSL1","53",400476.03
"25089",4170,1,"2016-01-01 00:00:00.0","ЗАО ""Оренбургсельэнергосбыт""","ORSELSBT","PORENSL2","53",397829.69
"25090",4170,1,"2016-01-01 00:00:00.0","ЗАО ""Оренбургсельэнергосбыт""","ORSELSBT","PORENSL3","53",402951.63
"25091",4170,1,"2016-01-01 00:00:00.0","ЗАО ""Оренбургсельэнергосбыт""","ORSELSBT","PORENSL4","53",401148.42
"25092",4170,1,"2016-01-01 00:00:00.0","ЗАО ""Оренбургсельэнергосбыт""","ORSELSBT","PORENSL5","53",403422.25
"25093",4170,1,"2016-01-01 00:00:00.0","ООО ""ТНС энерго Пенза""","ENTREDIN","PPENZAEN","56",416904.54
"25094",4170,1,"2016-01-01 00:00:00.0","ПАО ""Пермэнергосбыт""","PERMENER","PPERMENE","57",409473.05
"25095",4170,1,"2016-01-01 00:00:00.0","ОАО ""Псковэнергосбыт""","PSKOVENE","PPSKOVEN","58",463332.81
"25096",4170,1,"2016-01-01 00:00:00.0","ОАО ""Пятигорские электрические сети""","PYATELSE","PPYATELS","07",495752.18
"25097",4170,1,"2016-01-01 00:00:00.0","ООО ""РЭК""","REKKURSK","PREKKUR1","38",416285.68
"25098",4170,1,"2016-01-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSELO1","41",464829.02
"25099",4170,1,"2016-01-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSELO2","41",466674.9
"25100",4170,1,"2016-01-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSELO3","41",464036.58
"25101",4170,1,"2016-01-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSELO4","41",464679.77
"25102",4170,1,"2016-01-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSELO5","41",463950.48
"25103",4170,1,"2016-01-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSELO6","41",467761.96
"25104",4170,1,"2016-01-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSELO7","41",464265.94
"25105",4170,1,"2016-01-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSELO8","41",467569.54
"25106",4170,1,"2016-01-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSELO9","41",462793.1
"25107",4170,1,"2016-01-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSEL10","41",466297.84
"25108",4170,1,"2016-01-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSEL11","41",464446.81
"25109",4170,1,"2016-01-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSEL12","41",464158.18
"25110",4170,1,"2016-01-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSEL13","41",467051.81
"25111",4170,1,"2016-01-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSEL14","41",464042.27
"25112",4170,1,"2016-01-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSEL15","41",460542.37
"25113",4170,1,"2016-01-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSEL16","41",461897.39
"25114",4170,1,"2016-01-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSEL17","41",466627.37
"25115",4170,1,"2016-01-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSEL18","41",461438.34
"25116",4170,1,"2016-01-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSEL27","41",466602.97
"25117",4170,1,"2016-01-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSEL28","41",467947.11
"25118",4170,1,"2016-01-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSEL30","41",461148.61
"25119",4170,1,"2016-01-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSEL31","41",465774.86
"25120",4170,1,"2016-01-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSEL32","41",482695.92
"25121",4170,1,"2016-01-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSEL33","41",464470.78
"25122",4170,1,"2016-01-01 00:00:00.0","ОАО ""Роскоммунэнерго""","ROSKOMEN","PROSKOM1","65",408461.53
"25123",4170,1,"2016-01-01 00:00:00.0","ПАО ""ТНС энерго Ростов-на-Дону""","ROSTOVEN","PROSTOVE","60",522056.15
"25124",4170,1,"2016-01-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGDKL","47",414659.61
"25125",4170,1,"2016-01-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGDLE","41",482552.77
"25126",4170,1,"2016-01-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGDRK","86",468045.35
"25127",4170,1,"2016-01-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGDS2","95",494365.26
"25128",4170,1,"2016-01-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGDVL","17",418593.19
"25129",4170,1,"2016-01-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD01","18",498254.33
"25130",4170,1,"2016-01-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD03","89",419764.24
"25131",4170,1,"2016-01-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD07","33",434585.56
"25132",4170,1,"2016-01-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD13","18",488136.33
"25133",4170,1,"2016-01-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD24","18",482093.37
"25134",4170,1,"2016-01-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD25","18",493647.87
"25135",4170,1,"2016-01-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD26","18",427886.59
"25136",4170,1,"2016-01-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD27","18",483107.3
"25137",4170,1,"2016-01-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD29","18",492897.9
"25138",4170,1,"2016-01-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD35","12",467941.8
"25139",4170,1,"2016-01-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD36","46",418660.07
"25140",4170,1,"2016-01-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD37","22",418072.86
"25141",4170,1,"2016-01-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD38","53",408083.21
"25142",4170,1,"2016-01-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD39","63",414035.2
"25143",4170,1,"2016-01-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD47","78",421988.74
"25144",4170,1,"2016-01-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD49","34",421720.3
"25145",4170,1,"2016-01-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD52","25",493383.52
"25146",4170,1,"2016-01-01 00:00:00.0","ООО ""РГМЭК""","RYAZENGR","PRYAZEL1","61",433441.69
"25147",4170,1,"2016-01-01 00:00:00.0","ПАО ""РЭСК"" (г.Рязань)","RYAZENER","PRYAZENE","61",435204.08
"25148",4170,1,"2016-01-01 00:00:00.0","ПАО ""Самараэнерго""","SAMARAEN","PSAMARAE","36",416621.68
"25149",4170,1,"2016-01-01 00:00:00.0","ЗАО ""СамГЭС"" (г.Самара)","SAMGESGP","PSAMELS1","36",412917.5
"25150",4170,1,"2016-01-01 00:00:00.0","ПАО ""Саратовэнерго""","SARATENE","PSARATEN","63",414030.35
"25151",4170,1,"2016-01-01 00:00:00.0","ООО ""СПГЭС""","SARGORES","PSARELS1","63",410376.59
